companyName,companyLogo,company_id
Công Ty Cổ Phần Tập Đoàn Trường Hải,https://images.careerviet.vn/employers/40364/155x155/94018avatar.jpg,1000
Công Ty TNHH Kỹ Thuật Và Thương Mại Xsafe,https://images.careerviet.vn/employer_folders/lot4/261244/155x155/110000logoknen3.jpg,1001
CÔNG TY TNHH THỰC PHẨM THÁI SƠN,https://images.careerviet.vn/employer_folders/lot3/151373/155x155/113841huyhieutatnien2019-07_gia-mdungluo-ng.png,1002
GAAP VN Co. Ltd,https://images.careerviet.vn/employer_folders/lot9/164439/155x155/131246gaapvn-1.png,1003
Công Ty TNHH Lumicase,,1004
Công Ty TNHH YKK Việt Nam,https://images.vietnamworks.com/pictureofcompany/4b/11357932.png,1005
Công Ty Cổ Phần Phát Triển Bất Động Sản Filmore,https://images.vietnamworks.com/pictureofcompany/a6/11158022.png,1006
Công Ty TNHH Krones Việt Nam,https://images.vietnamworks.com/pictureofcompany/c3/10311613.png,1007
Phu Hung Securities Corporation,https://images.careerviet.vn/employer_folders/lot5/202535/155x155/131609hah.jpg,1008
CÔNG TY TNHH KỸ THUẬT SPACE,https://images.careerviet.vn/employer_folders/lot1/324691/155x155/111215spacetech.jpg,1009
CÔNG TY TNHH BIA NGŨ HÀNH,https://images.careerviet.vn/employer_folders/lot6/326846/155x155/1509075ebrewery-1.jpg,1010
CÔNG TY CP TM DV AN SƯƠNG,https://images.careerviet.vn/employer_folders/lot8/237058/155x155/94105ansuong-logo.jpg,1011
Công Ty TNHH Thực Phẩm Tuyệt Đỉnh,https://static.careerviet.vn/themes/kiemviecv32/images/graphics/logo-default.png,1012
CÔNG TY CỔ PHẦN ĐẠI THUẬN,https://static.careerviet.vn/themes/kiemviecv32/images/graphics/logo-default.png,1013
CÔNG TY CP TẬP ĐOÀN TÂN MINH - TANMINH GROUP,https://images.careerviet.vn/employer_folders/lot8/216708/155x155/151622img_2263.png,1014
Công ty Cổ Phần Tập Đoàn Thiên Long,https://images.careerviet.vn/employers/5129/155x155/131129logothienlong-002.png,1015
Natural Beautys,https://static.careerviet.vn/themes/kiemviecv32/images/graphics/logo-default.png,1016
Tarchi Store,https://static.careerviet.vn/themes/kiemviecv32/images/graphics/logo-default.png,1017
Bách hoá Mỹ phẩm Beauty,https://static.careerviet.vn/themes/kiemviecv32/images/graphics/logo-default.png,1018
HỘ KINH DOANH LSOUL,https://images.careerviet.vn/employer_folders/lot9/296839/155x155/103111lsoul-logo-black.png,1019
Lumora Store,https://static.careerviet.vn/themes/kiemviecv32/images/graphics/logo-default.png,1020
Công ty TNHH VitalOasis,https://images.careerviet.vn/employer_folders/lot1/330091/155x155/215551thietkechuacoten.jpg,1021
ED BEAUTY COSMETICS,https://static.careerviet.vn/themes/kiemviecv32/images/graphics/logo-default.png,1022
Himmel Green House,https://static.careerviet.vn/themes/kiemviecv32/images/graphics/logo-default.png,1023
Ministore,https://static.careerviet.vn/themes/kiemviecv32/images/graphics/logo-default.png,1024
CÔNG TY CỔ PHẦN GIÁO DỤC TRỰC TUYẾN FUNIX,https://images.careerviet.vn/employer_folders/lot6/318986/155x155/231638450954064_793394656332004_4973925230895633873_n.jpg,1025
Công Ty TNHH PHD,https://images.vietnamworks.com/pictureofcompany/eb/11091064.png,1026
Công ty TNHH Đầu Tư Thương Mại và Sản Xuất Chính Phát,https://images.vietnamworks.com/pictureofcompany/10/11172586.png,1027
Vietnamworks' Client,https://images.vietnamworks.com/pictureofcompany/21/11126548.png,1028
MAMABOX CORPORATION (VIETNAM) Company Limited,https://images.vietnamworks.com/pictureofcompany/eb/11297261.png,1029
Hoya Lens Viet Nam Ltd- Quang Ngai Branch,https://images.vietnamworks.com/pictureofcompany/d9/11358245.png,1030
Fushan Technology Vietnam,https://images.vietnamworks.com/pictureofcompany/31/11368525.png,1031
Trung Thuy Group,https://images.vietnamworks.com/pictureofcompany/94/11126610.png,1032
PepsiCo Foods Vietnam Company,https://images.vietnamworks.com/pictureofcompany/d4/11233526.jpg,1033
Công ty TNHH MTV Công Nghiệp Masan,https://images.careerviet.vn/employers/5592/155x155/140521logo.jpg,1034
CÔNG TY CỔ PHẦN TẬP ĐOÀN VIHAMARK,https://images.careerviet.vn/employer_folders/lot8/246058/155x155/1440241c456cbf680a9854c11b.jpg,1035
Công ty cổ phần Dược Phẩm Savi,https://images.careerviet.vn/employer_folders/lot8/198158/155x155/134404s.jpg,1036
Công Ty Cổ Phần Tầm Nhìn Quốc Tế Aladdin,https://images.careerviet.vn/employer_folders/lot5/304215/155x155/90820screenshot_20230908_085833.png,1037
CÔNG TY TNHH HARICO GLOBAL,https://images.careerviet.vn/employer_folders/lot1/327911/155x155/85513z6368548443175_b9ebc60cf05e1505eec66b6aeba78fb7.jpg,1038
"TOKIN Electronics (Vietnam) Co., Ltd.",https://images.careerviet.vn/employers/10449/155x155/16120101alogo_tokin.jpg,1039
H. Nicholas & Co Joint Stock Company,https://images.careerviet.vn/employer_folders/lot5/299515/155x155/85800logohn-2020_10_0207_44_15utc.jpg,1040
BOSTON PHARMA - Công Ty CP Dược Phẩm Boston Việt Nam,https://images.careerviet.vn/employer_folders/lot4/272924/155x155/154149logobostonpharmatanamngang.png,1041
Công ty cổ phần văn phòng phẩm Hồng Hà,https://images.careerviet.vn/employer_folders/lot6/212456/155x155/114607zzzz.png,1042
Công Ty Cổ Phần Đồng Tâm,https://images.careerviet.vn/employers/2086/155x155/90516z4862650701873_1a6456915dc7806310424cffe3e57fd1.jpg,1043
Công Ty TNHH Công Nghệ Toàn Cầu Wook Việt Nam,https://images.careerviet.vn/employer_folders/lot2/233502/155x155/153503wook.png,1044
PHÂN XƯỞNG PHỤ ECO FACTORY - THUỘC HỆ THỐNG XHOME VIỆT NAM,https://images.careerviet.vn/employer_folders/lot5/197075/155x155/90012logoxhome.jpg,1045
American International Hospital (AIH),https://images.careerviet.vn/employer_folders/lot4/230664/155x155/101525themtieude-4.png,1046
Công ty Cổ phần Đầu tư Nhật Huy (Nhat Huy Group),https://images.careerviet.vn/employer_folders/lot4/206994/155x155/83511400x400px_logonhathuy_8.jpg,1047
CÔNG TY CỔ PHẦN TM & DV SAGEN GROUP,https://images.careerviet.vn/employer_folders/lot3/209433/155x155/123949logoctysagen.png,1048
Công ty Cổ phần Tây An,https://images.careerviet.vn/employer_folders/lot7/228717/155x155/142951logotriduong-06.png,1049
Công Ty Cổ Phần Lavela,https://images.careerviet.vn/employer_folders/lot6/241396/155x155/142236logolavela-update.png,1050
"IDOCEAN Co.,ltd",https://images.careerviet.vn/employer_folders/lot6/193826/155x155/8173435432880_200490410595731_2027586294447603712_n.png,1051
CÔNG TY CỔ PHẦN TÂN PHẠM GIA,https://images.careerviet.vn/employer_folders/lot9/328859/155x155/132019logovuongcochu.png,1052
Dalat Hasfarm,https://images.careerviet.vn/employer_folders/lot3/90493/155x155/155451da-lat.gif,1053
Công ty Cổ Phần PMAC,https://images.careerviet.vn/employers/14842/155x155/152351logo-pmac-2x.png,1054
Công ty TNHH  May Oasis,https://images.careerviet.vn/employer_folders/lot4/13614/155x155/144322logo.jpg,1055
CÔNG TY CỔ PHẦN TẬP ĐOÀN KHẢI HƯNG (KHẢI HƯNG CORP),https://images.careerviet.vn/employer_folders/lot8/317548/155x155/113605logokhaihungcorp-1.png,1056
Tập Đoàn Kim Tín,https://images.careerviet.vn/employers/10138/155x155/165101logo.png,1057
CÔNG TY CP SÀN GIAO DỊCH BẤT ĐỘNG SẢN DELTA,https://images.careerviet.vn/employer_folders/lot3/317553/155x155/143142wvm5y6i1vos3cj1q9mprf7kq3s0cdwtn_1740725615____664a8d14b05a7ee648c5fbf76127295a.png,1058
CÔNG TY CỔ PHẦN ĐẦU TƯ  VÀ PHÁT TRIỂN BẤT ĐỘNG SẢN KHẢI HƯNG,https://images.careerviet.vn/employer_folders/lot6/241956/155x155/16022672799797_103683814422031_5533781588111785984_n.png,1059
CÔNG TY CỔ PHẦN ALTIUS LINK VIỆT NAM,https://images.careerviet.vn/employer_folders/lot0/239120/155x155/113002z5186557826146_a478c61b0945ef84d43e15328929370c.jpg,1060
TiNGo Drink,https://static.careerviet.vn/themes/kiemviecv32/images/graphics/logo-default.png,1061
"Amkor Technology Vietnam Llc.,",https://images.vietnamworks.com/pictureofcompany/ca/11124541.png,1062
TDCX Thailand,https://images.vietnamworks.com/pictureofcompany/d3/11129434.png,1063
Công Ty Cổ Phần Đầu Tư Thiên Ân,https://images.vietnamworks.com/pictureofcompany/52/11095486.png,1064
Công Ty TNHH Standard Units Supply Việt Nam,https://images.vietnamworks.com/pictureofcompany/41/11060773.png,1065
Công Ty TNHH Xây Dựng Ivy,https://images.vietnamworks.com/pictureofcompany/32/11279969.png,1066
DBI SOURCING - VIETNAM LLC,https://images.vietnamworks.com/pictureofcompany/b7/11368294.png,1067
CBRE Vietnam,https://images.vietnamworks.com/pictureofcompany/1c/11222260.png,1068
Công Ty TNHH AK Specialty VINA - Chi Nhánh Miền Nam,https://images.vietnamworks.com/pictureofcompany/ea/11006615.png,1069
Công Ty TNHH Thương Mại & Xuất Nhập Khẩu Nhất Lâm,https://images.vietnamworks.com/pictureofcompany/21/11312972.png,1070
"Geniee Vietnam Co., Ltd.",https://images.vietnamworks.com/pictureofcompany/c5/10338859.png,1071
Công Ty Cổ Phần Xây Dựng Central,https://images.vietnamworks.com/pictureofcompany/c2/11358265.png,1072
Meishang Cosmetics Vietnam (Colorkey BRAND),https://images.vietnamworks.com/pictureofcompany/d4/11244875.jpg,1073
"COOPERATIVE ASSOCIATION REACT VN CO., LTD",https://images.vietnamworks.com/pictureofcompany/8a/11152045.png,1074
FUJIFILM Business Innovation Vietnam,https://images.vietnamworks.com/pictureofcompany/0d/11125990.png,1075
Ref Group Vietnam,https://images.vietnamworks.com/pictureofcompany/f5/11364449.png,1076
Komar Sourcing Limited,,1077
Công Ty TNHH Novo Nordisk Việt Nam,https://images.vietnamworks.com/pictureofcompany/54/11293228.png,1078
Schneider Electric Vietnam Limited,https://images.vietnamworks.com/pictureofcompany/8b/11125955.png,1079
"Pepperl+Fuchs Vietnam Co., Ltd",https://images.vietnamworks.com/pictureofcompany/1b/10362657.png,1080
Công Ty TNHH Tessellation Hòa Bình,https://images.vietnamworks.com/pictureofcompany/af/11239276.png,1081
Công Ty TNHH Hasu Studio,https://images.vietnamworks.com/pictureofcompany/6c/11256991.png,1082
Panasonic Appliances Vietnam,https://images.vietnamworks.com/pictureofcompany/db/10925853.png,1083
Văn Phòng Công Ty Cổ Phần Long Khải Tại Hà Nội,,1084
Công Ty TNHH Dịch Vụ Minh Việt,https://images.vietnamworks.com/pictureofcompany/18/10591308.png,1085
Coats Phong Phu,https://images.vietnamworks.com/pictureofcompany/ca/11230115.png,1086
UPS Vietnam,https://images.vietnamworks.com/pictureofcompany/96/11249075.png,1087
Pegasus Investment and Consultancy JSC,https://images.vietnamworks.com/pictureofcompany/d1/11152798.png,1088
Công ty Cổ Phần Lucky Steel Buildings,https://images.careerviet.vn/employer_folders/lot9/271119/155x155/151609logo-covien.png,1089
Công Ty Cổ Phần Xây Dựng Trang Trí Nội Thất Vuông,https://images.careerviet.vn/employer_folders/lot8/126248/155x155/90035logongangsquare-iso-500pxjpg.jpg,1090
Công ty TNHH Bao Bì Nước Giải Khát Crown Vũng Tàu,https://images.careerviet.vn/employer_folders/lot5/245785/155x155/103523logo.jpg,1091
CÔNG TY CỔ PHẦN BẤT ĐỘNG SẢN EXIMRS,https://images.careerviet.vn/employer_folders/lot5/245445/155x155/142511z3230395135976_764204140a095fcb7ce3b4ecbab43698.jpg,1092
TRUNG TÂM ANH NGỮ PALFISH ENGLISH SINGAPORE,https://images.careerviet.vn/employer_folders/lot8/326248/155x155/112238logo.jpg,1093
CDC HOME DESIGN CENTER - CÔNG TY TNHH MTV CAO ĐÔNG,https://images.careerviet.vn/employer_folders/lot1/186631/155x155/171228logocdc.jpg,1094
Công Ty TNHH Thương Mại Dịch Vụ Và Đầu Tư Nhuận Tín,https://images.careerviet.vn/employer_folders/lot3/158063/155x155/144814vivo.png,1095
CÔNG TY CỔ PHẦN ANH KHUÊ WATCH,https://images.careerviet.vn/employer_folders/lot1/159911/155x155/134935logoanhkhue.jpg,1096
CÔNG TY CỔ PHẦN THỊNH CƯỜNG,https://images.careerviet.vn/employer_folders/lot3/305413/155x155/214921logo.png,1097
Suntory PepsiCo,https://images.careerviet.vn/employer_folders/lot7/141787/155x155/162945spvblogo-revisedonjul-22-ai.png,1098
Công ty cổ phần xây dựng và thương mại Tam Long,https://images.careerviet.vn/employer_folders/lot0/327770/155x155/102345z6353018641330_50d9c83e475c0db2041ff86318e10410.jpg,1099
HỘ KINH DOANH MONO TALK,https://static.careerviet.vn/themes/kiemviecv32/images/graphics/logo-default.png,1100
Công ty CP Nội Thất AKA,https://images.careerviet.vn/employer_folders/lot3/152923/155x155/150413logo.jpg,1101
Công Ty TNHH Đại Oanh,https://images.careerviet.vn/employer_folders/lot7/172287/155x155/111646大鶯-logo[converted].jpg,1102
Công Ty TNHH Vật Tư Và Trang Thiết Bị Y Tế Hat -Med Việt Nam,https://images.careerviet.vn/employer_folders/lot3/154533/155x155/113109logo-hat.png,1103
CÔNG TY CP CHUYỂN PHÁT NHANH NETPOST VIỆT NAM,https://images.careerviet.vn/employer_folders/lot1/327301/155x155/171829z6339360304353_f7587c67f34d33c830732c0c30e750d8.jpg,1104
Công Ty TNHH Điện Lạnh Miền Tây,https://images.careerviet.vn/employer_folders/lot1/296721/155x155/130712logo.jpg,1105
Công ty CP XLUXURY Việt Nam,https://images.careerviet.vn/employer_folders/lot5/197075/155x155/90012logoxhome.jpg,1106
CÔNG TY CỔ PHẦN HÓA CHẤT HIẾM VIỆT NAM,https://images.careerviet.vn/employer_folders/lot1/289101/155x155/143815logo-002.png,1107
CÔNG TY TNHH ĐẦU TƯ ITS,https://images.careerviet.vn/employer_folders/lot8/315518/155x155/145107logo-its.jpg,1108
CÔNG TY TNHH WIR GROUP,https://images.careerviet.vn/employer_folders/lot3/257803/155x155/134218screenshot2025-03-18133823.png,1109
Công Ty Cổ Phần Thép Việt Xô Hà Nội,https://images.careerviet.vn/employer_folders/lot1/270011/155x155/163419vx300x300.jpg,1110
HUD Kiên Giang,https://images.careerviet.vn/employer_folders/lot9/172299/155x155/103052logotadt_wf-01.png,1111
Công Ty TNHH Thương Mại Dịch Vụ  Giao Nhận Vận Tải Long Phú,https://images.careerviet.vn/employer_folders/lot6/249826/155x155/164237logog.png,1112
Công Ty Cổ Phần Công Nghiệp Ý Mỹ,https://images.careerviet.vn/employers/18213/155x155/155355logo.png,1113
CÔNG TY TNHH MTV KỸ THUẬT TÚ LỘC,https://images.careerviet.vn/employer_folders/lot2/216642/155x155/9005610458163.png,1114
AA Corporation,https://images.careerviet.vn/employers/1252/155x155/151201aacorp.gif,1115
Công Ty TNHH PEROMA Việt Nam,https://images.careerviet.vn/employer_folders/lot5/198435/155x155/132621logoperoma.jpg,1116
BUYMED LIMITED COMPANY,https://images.careerviet.vn/employer_folders/lot7/237657/155x155/161341logo.png,1117
Công ty Cổ Phần Pin Ắc Quy Miền Nam - PINACO,https://images.careerviet.vn/employers/24954/155x155/205421logochuan.png,1118
CÔNG TY MAY TÂN PHẠM GIA,https://images.careerviet.vn/employer_folders/lot9/328859/155x155/132019logovuongcochu.png,1119
(Nhựa Đồng Nai) - CÔNG TY CỔ PHẦN DNP HOLDING,https://images.careerviet.vn/employer_folders/lot8/239128/155x155/154845dnp.png,1120
Công ty cổ phần Nafoods Miền Nam,https://images.careerviet.vn/employer_folders/lot5/215345/155x155/161908chukymailnafoodsgroup.jpg,1121
Công Ty Cổ Phần Phúc Sinh,"https://images.careerviet.vn/employers/47599/155x155/145023logotrongsuot,khongnen.png",1122
KKV Vietnam,https://images.careerviet.vn/employer_folders/lot2/318422/155x155/120721438303689_8144374525577115_3921730475519808837_n.jpg,1123
CÔNG TY CỔ PHẦN HASAKI BEAUTY & CLINIC,https://images.careerviet.vn/employer_folders/lot0/203630/155x155/154325logo.jpg,1124
CÔNG TY TNHH JASON FURNITURE VIỆT NAM  (KUKA HOME VIỆT NAM),https://images.careerviet.vn/employer_folders/lot1/330711/155x155/141034374461204578-1740967464.jpg,1125
CÔNG TY TNHH CƠ KHÍ VÀ DỊCH VỤ KỸ THUẬT LIÊN MINH,https://images.careerviet.vn/employer_folders/lot9/211259/155x155/101341lienminh.png,1126
Tan Hiep Phat Group,https://static.careerviet.vn/themes/kiemviecv32/images/graphics/logo-default.png,1127
Saint-Gobain Vietnam,https://images.careerviet.vn/employers/16057/155x155/165059logo_saintgobain_rvb.jpg,1128
CÔNG TY TRÁCH NHIỆM HỮU HẠN ASIAN BLENDING,https://images.careerviet.vn/employer_folders/lot4/308174/155x155/160934logo.png,1129
CÔNG TY CỔ PHẦN TẬP ĐOÀN XUẤT - NHẬP KHẨU TRÁI CÂY CHÁNH THU,https://images.careerviet.vn/employer_folders/lot1/273611/155x155/110912logonentrang.png,1130
CÔNG TY CỔ PHẦN CAFÉ KATINAT,https://images.careerviet.vn/employer_folders/lot2/326072/155x155/153100kat-logo-fa-rgb-05.png,1131
Công ty CP Xi măng Hà Tiên KG,https://images.careerviet.vn/employer_folders/lot9/172299/155x155/103052logotadt_wf-01.png,1132
CÔNG TY TNHH VNFLOUR,https://images.careerviet.vn/employer_folders/lot6/6696/155x155/124840untitled-1.png,1133
Công Ty TNHH Dệt Tah Tong Việt Nam,https://images.careerviet.vn/employer_folders/lot6/218016/155x155/141559download.jpg,1134
Capital House Group,https://images.vietnamworks.com/pictureofcompany/9d/11125430.png,1135
CÔNG TY CỔ PHẦN TẬP ĐOÀN TS GROUP,https://images.vietnamworks.com/pictureofcompany/75/11334455.png,1136
Tổ Chức Giáo Dục FPT,https://images.vietnamworks.com/pictureofcompany/5e/11232235.png,1137
Công Ty Cổ Phần Sữa Việt Nam (Vinamilk),https://images.careerviet.vn/employer_folders/lot0/9000/155x155/135418logo-vinamilk.png,1138
CÔNG TY TNHH AMPHENOL TECHNOLOGY VIỆT NAM (AFOV),https://images.careerviet.vn/employer_folders/lot5/262405/155x155/203923logo.png,1139
CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ CƠ KHÍ LINH PHONG  - LIPHOCO,https://images.careerviet.vn/employer_folders/lot4/330764/155x155/120204logo.png,1140
Specialized Bicycle Components Vietnam Company Limited,https://images.vietnamworks.com/pictureofcompany/01/11126505.png,1141
Công Ty TNHH Trace - Tec Việt Nam,https://images.vietnamworks.com/pictureofcompany/bf/11281457.png,1142
CÔNG TY CỔ PHẦN THIẾT BỊ CÔNG NGHIỆP GEIC,https://images.vietnamworks.com/pictureofcompany/19/11254899.png,1143
Molex Vietnam _ New Plant,https://images.vietnamworks.com/pictureofcompany/d2/10860207.png,1144
Lianlian Global Vietnam,https://images.vietnamworks.com/pictureofcompany/7e/11196273.png,1145
Ingersoll Rand Vietnam,https://images.vietnamworks.com/pictureofcompany/cd/11211504.png,1146
Renn Labs,https://images.vietnamworks.com/pictureofcompany/37/11245265.png,1147
Ziku Global LLC,https://images.vietnamworks.com/pictureofcompany/f1/11264517.png,1148
CÔNG TY TNHH TUCAI VIETNAM,https://images.vietnamworks.com/pictureofcompany/c9/11375651.png,1149
Rodd & Gunn New Zealand Limited,https://images.vietnamworks.com/pictureofcompany/48/11211604.png,1150
zephyruslab,,1151
CÔNG TY TNHH XUẤT NHẬP KHẨU FAW VIỆT NAM,https://images.careerviet.vn/employer_folders/lot2/331442/155x155/913437c840ce536f984a7dde8.jpg,1152
